E05006341,Woodlands,E10000023
E05006342,"Appleton Roebuck",E10000023
E05006343,Barlby,E10000023
E05006344,Brayton,E10000023
E05006345,Camblesforth,E10000023
E05006346,"Cawood with Wistow",E10000023
E05006347,Eggborough,E10000023
E05006348,"Fairburn with Brotherton",E10000023
E05006349,Hambleton,E10000023
E05006350,Hemingbrough,E10000023
E05006351,"Monk Fryston and South Milford",E10000023
E05006352,"North Duffield",E10000023
E05006353,"Riccall with Escrick",E10000023
E05006354,"Saxton and Ulleskelf",E10000023
E05006355,"Selby North",E10000023
E05006356,"Selby South",E10000023
E05006357,"Selby West",E10000023
E05006358,"Sherburn in Elmet",E10000023
E05006359,"Tadcaster East",E10000023
E05006360,"Tadcaster West",E10000023
E05006361,Whitley,E10000023
E05000976,Central,E08000016
E05000977,Cudworth,E08000016
E05000978,Darfield,E08000016
E05000979,"Darton East",E08000016
E05000980,"Darton West",E08000016
E05000981,"Dearne North",E08000016
E05000982,"Dearne South",E08000016
E05000983,Dodworth,E08000016
E05000984,"Hoyland Milton",E08000016
E05000985,Kingstone,E08000016
E05000986,"Monk Bretton",E08000016
E05000987,"North East",E08000016
E05000988,"Old Town",E08000016
E05000989,"Penistone East",E08000016
E05000990,"Penistone West",E08000016
E05000991,Rockingham,E08000016
E05000992,Royston,E08000016
E05000993,"St Helens",E08000016
E05000994,Stairfoot,E08000016
E05000995,Wombwell,E08000016
E05000996,Worsbrough,E08000016
E05000997,Adwick,E08000017
E05000998,Armthorpe,E08000017
E05000999,"Askern Spa",E08000017
E05001000,Balby,E08000017
E05001001,Bentley,E08000017
E05001002,"Bessacarr and Cantley",E08000017
E05001003,Central,E08000017
E05001004,"Conisbrough and Denaby",E08000017
E05001005,"Edenthorpe, Kirk Sandall and Barnby Dun",E08000017
E05001006,"Edlington and Warmsworth",E08000017
E05001007,Finningley,E08000017
E05001008,"Great North Road",E08000017
E05001009,Hatfield,E08000017
E05001010,Mexborough,E08000017
E05001011,Rossington,E08000017
E05001012,Sprotbrough,E08000017
E05001013,"Stainforth and Moorends",E08000017
E05001014,Thorne,E08000017
E05001015,"Torne Valley",E08000017
E05001016,"Town Moor",E08000017
E05001017,Wheatley,E08000017
E05008935,"Anston and Woodsetts",E08000018
E05001019,"Boston Castle",E08000018
E05001020,"Brinsworth and Catcliffe",E08000018
E05008936,Dinnington,E08000018
E05001022,Hellaby,E08000018
E05001023,Holderness,E08000018
E05001024,Hoober,E08000018
E05001025,Keppel,E08000018
E05001026,Maltby,E08000018
E05001027,Rawmarsh,E08000018
E05001028,"Rother Vale",E08000018
E05001029,"Rotherham East",E08000018
E05001030,"Rotherham West",E08000018
E05001031,Silverwood,E08000018
E05001032,Sitwell,E08000018
E05001033,Swinton,E08000018
E05001034,Valley,E08000018
E05001035,Wales,E08000018
E05001036,Wath,E08000018
E05001037,Wickersley,E08000018
E05001038,Wingfield,E08000018
E05001039,Arbourthorne,E08000019
E05001040,"Beauchief and Greenhill",E08000019
E05001041,Beighton,E08000019
E05001042,Birley,E08000019
E05001043,Broomhill,E08000019
E05001044,Burngreave,E08000019
E05001045,Central,E08000019
E05001046,Crookes,E08000019
E05001047,Darnall,E08000019
E05001048,"Dore and Totley",E08000019
E05001049,"East Ecclesfield",E08000019
E05001050,Ecclesall,E08000019
E05001051,"Firth Park",E08000019
E05001052,Fulwood,E08000019
E05001053,"Gleadless Valley",E08000019
E05001054,"Graves Park",E08000019
E05001055,Hillsborough,E08000019
E05001056,"Manor Castle",E08000019
E05001057,Mosborough,E08000019
E05001058,"Nether Edge",E08000019
E05001059,Richmond,E08000019
E05001060,"Shiregreen and Brightside",E08000019
E05001061,Southey,E08000019
E05001062,Stannington,E08000019
E05001063,"Stocksbridge and Upper Don",E08000019
E05001064,Walkley,E08000019
E05001065,"West Ecclesfield",E08000019
E05001066,Woodhouse,E08000019
E05001341,Baildon,E08000032
E05001342,Bingley,E08000032
E05001343,"Bingley Rural",E08000032
E05001344,"Bolton and Undercliffe",E08000032
E05001345,"Bowling and Barkerend",E08000032
E05001346,"Bradford Moor",E08000032
E05001347,City,E08000032
E05001348,"Clayton and Fairweather Green",E08000032
E05001349,Craven,E08000032
E05001350,Eccleshill,E08000032
E05001351,"Great Horton",E08000032
E05001352,Heaton,E08000032
E05001353,"Idle and Thackley",E08000032
E05001354,Ilkley,E08000032
E05001355,"Keighley Central",E08000032
E05001356,"Keighley East",E08000032
E05001357,"Keighley West",E08000032
E05001358,"Little Horton",E08000032
E05001359,Manningham,E08000032
E05001360,Queensbury,E08000032
E05001361,Royds,E08000032
E05001362,Shipley,E08000032
E05001363,"Thornton and Allerton",E08000032
E05001364,Toller,E08000032
E05001365,Tong,E08000032
E05001366,Wharfedale,E08000032
E05001367,Wibsey,E08000032
E05001368,"Windhill and Wrose",E08000032
E05001369,"Worth Valley",E08000032
E05001370,Wyke,E08000032
E05001371,Brighouse,E08000033
E05001372,Calder,E08000033
E05001373,Elland,E08000033
E05001374,"Greetland and Stainland",E08000033
E05001375,"Hipperholme and Lightcliffe",E08000033
E05001376,"Illingworth and Mixenden",E08000033
E05001377,Luddendenfoot,E08000033
E05001378,"Northowram and Shelf",E08000033
E05001379,Ovenden,E08000033
E05001380,Park,E08000033
E05001381,Rastrick,E08000033
E05001382,Ryburn,E08000033
E05001383,Skircoat,E08000033
E05001384,"Sowerby Bridge",E08000033
E05001385,Todmorden,E08000033
E05001386,Town,E08000033
E05001387,Warley,E08000033
E05008558,Almondbury,E08000034
E05001389,Ashbrow,E08000034
E05001390,"Batley East",E08000034
E05001391,"Batley West",E08000034
E05001392,"Birstall and Birkenshaw",E08000034
E05001393,Cleckheaton,E08000034
E05008559,"Colne Valley",E08000034
E05008560,"Crosland Moor and Netherton",E08000034
E05001396,Dalton,E08000034
E05001397,"Denby Dale",E08000034
E05001398,"Dewsbury East",E08000034
E05001399,"Dewsbury South",E08000034
E05001400,"Dewsbury West",E08000034
E05001401,Golcar,E08000034
E05001402,Greenhead,E08000034
E05001403,Heckmondwike,E08000034
E05008561,"Holme Valley North",E08000034
E05001405,"Holme Valley South",E08000034
E05008562,Kirkburton,E08000034
E05001407,Lindley,E08000034
E05001408,"Liversedge and Gomersal",E08000034
E05001409,Mirfield,E08000034
E05001410,Newsome,E08000034
E05001411,"Adel and Wharfedale",E08000035
E05001412,Alwoodley,E08000035
E05001413,"Ardsley and Robin Hood",E08000035
E05001414,Armley,E08000035
E05001415,"Beeston and Holbeck",E08000035
E05001416,"Bramley and Stanningley",E08000035
E05001417,"Burmantofts and Richmond Hill",E08000035
E05001418,"Calverley and Farsley",E08000035
E05001419,"Chapel Allerton",E08000035
E05001420,"City and Hunslet",E08000035
E05001421,"Cross Gates and Whinmoor",E08000035
E05001422,"Farnley and Wortley",E08000035
E05001423,"Garforth and Swillington",E08000035
E05001424,"Gipton and Harehills",E08000035
E05001425,"Guiseley and Rawdon",E08000035
E05001426,Harewood,E08000035
E05001427,Headingley,E08000035
E05001428,Horsforth,E08000035
E05001429,"Hyde Park and Woodhouse",E08000035
E05001430,"Killingbeck and Seacroft",E08000035
E05001431,"Kippax and Methley",E08000035
E05001432,Kirkstall,E08000035
E05001433,"Middleton Park",E08000035
E05001434,Moortown,E08000035
E05001435,"Morley North",E08000035
E05001436,"Morley South",E08000035
E05001437,"Otley and Yeadon",E08000035
E05001438,Pudsey,E08000035
E05001439,Rothwell,E08000035
E05001440,Roundhay,E08000035
E05001441,"Temple Newsam",E08000035
E05001442,Weetwood,E08000035
E05001443,Wetherby,E08000035
E05001444,"Ackworth, North Elmsall and Upton",E08000036
E05001445,"Airedale and Ferry Fryston",E08000036
E05001446,"Altofts and Whitwood",E08000036
E05001447,"Castleford Central and Glasshoughton",E08000036
E05001448,"Crofton, Ryhill and Walton",E08000036
E05001449,Featherstone,E08000036
E05001450,Hemsworth,E08000036
E05001451,"Horbury and South Ossett",E08000036
E05001452,Knottingley,E08000036
E05001453,Normanton,E08000036
E05001454,Ossett,E08000036
E05001455,"Pontefract North",E08000036
E05001456,"Pontefract South",E08000036
E05001457,"South Elmsall and South Kirkby",E08000036
E05001458,"Stanley and Outwood East",E08000036
E05001459,"Wakefield East",E08000036
E05001460,"Wakefield North",E08000036
E05001461,"Wakefield Rural",E08000036
E05001462,"Wakefield South",E08000036
E05001463,"Wakefield West",E08000036
E05001464,"Wrenthorpe and Outwood West",E08000036
E05001767,Abbey,E06000015
E05001768,Allestree,E06000015
E05001769,Alvaston,E06000015
E05001770,Arboretum,E06000015
E05001771,Blagreaves,E06000015
E05001772,Boulton,E06000015
E05001773,Chaddesden,E06000015
E05001774,Chellaston,E06000015
E05001775,Darley,E06000015
E05001776,Derwent,E06000015
E05001777,Littleover,E06000015
E05001778,Mackworth,E06000015
E05001779,Mickleover,E06000015
E05001780,Normanton,E06000015
E05001781,Oakwood,E06000015
E05001782,Sinfin,E06000015
E05001783,Spondon,E06000015
E05001784,Abbey,E06000016
E05001785,Aylestone,E06000016
E05001786,"Beaumont Leys",E06000016
E05001787,Belgrave,E06000016
E05001788,"Braunstone Park and Rowley Fields",E06000016
E05001789,Castle,E06000016
E05001790,Charnwood,E06000016
E05001791,Coleman,E06000016
E05001792,Evington,E06000016
E05001793,"Eyres Monsell",E06000016
E05001794,Fosse,E06000016
E05001795,Freemen,E06000016
E05001796,"Humberstone and Hamilton",E06000016
E05001797,Knighton,E06000016
E05001798,Latimer,E06000016
E05001799,"New Parks",E06000016
E05001800,"Rushey Mead",E06000016
E05001801,"Spinney Hills",E06000016
E05001802,Stoneygate,E06000016
E05001803,Thurncourt,E06000016
E05001804,Westcotes,E06000016
E05001805,"Western Park",E06000016
E05001822,Arboretum,E06000018
E05001823,Aspley,E06000018
E05001824,Basford,E06000018
E05001825,Berridge,E06000018
E05001826,Bestwood,E06000018
E05001827,Bilborough,E06000018
E05001828,Bridge,E06000018
E05001829,Bulwell,E06000018
E05001830,"Bulwell Forest",E06000018
E05001831,"Clifton North",E06000018
E05001832,"Clifton South",E06000018
E05001833,Dales,E06000018
E05001834,"Dunkirk and Lenton",E06000018
E05001835,"Leen Valley",E06000018
E05001836,Mapperley,E06000018
E05001837,"Radford and Park",E06000018
E05001838,"St Ann's",E06000018
E05001839,Sherwood,E06000018
E05001840,"Wollaton East and Lenton Abbey",E06000018
E05001841,"Wollaton West",E06000018
E05001806,"Braunston and Belton",E06000017
E05001807,Cottesmore,E06000017
E05001808,Exton,E06000017
E05001809,Greetham,E06000017
E05001810,Ketton,E06000017
E05001811,Langham,E06000017
E05001812,Lyddington,E06000017
E05001813,Martinsthorpe,E06000017
E05001814,Normanton,E06000017
E05001815,"Oakham North East",E06000017
E05001816,"Oakham North West",E06000017
E05001817,"Oakham South East",E06000017
E05001818,"Oakham South West",E06000017
E05001819,"Ryhall and Casterton",E06000017
E05001820,Uppingham,E06000017
E05001821,Whissendine,E06000017
E05003280,Alfreton,E10000007
E05003281,Alport,E10000007
E05003282,"Belper Central",E10000007
E05003283,"Belper East",E10000007
E05003284,"Belper North",E10000007
E05008520,"Belper South",E10000007
E05003286,"Codnor and Waingroves",E10000007
E05003287,Crich,E10000007
E05008521,Duffield,E10000007
E05003289,"Heage and Ambergate",E10000007
E05003290,"Heanor and Loscoe",E10000007
E05008522,"Heanor East",E10000007
E05003292,"Heanor West",E10000007
E05003293,"Ironville and Riddings",E10000007
E05008523,"Kilburn, Denby and Holbrook",E10000007
E05003295,"Langley Mill and Aldercar",E10000007
E05003296,Ripley,E10000007
E05003297,"Ripley and Marehay",E10000007
E05008524,"Shipley Park, Horsley and Horsley Woodhouse",E10000007
E05003299,Somercotes,E10000007
E05003300,"South West Parishes",E10000007
E05003301,Swanwick,E10000007
E05003302,Wingfield,E10000007
E05003303,Barlborough,E10000007
E05003304,Blackwell,E10000007
E05003305,"Bolsover North West",E10000007
E05003306,"Bolsover South",E10000007
E05003307,"Bolsover West",E10000007
E05003308,"Clowne North",E10000007
E05003309,"Clowne South",E10000007
E05003310,Elmton-with-Creswell,E10000007
E05003311,Pinxton,E10000007
E05003312,Pleasley,E10000007
E05003313,Scarcliffe,E10000007
E05003314,"Shirebrook East",E10000007
E05003315,"Shirebrook Langwith",E10000007
E05003316,"Shirebrook North West",E10000007
E05003317,"Shirebrook South East",E10000007
E05003318,"Shirebrook South West",E10000007
E05003319,"South Normanton East",E10000007
E05003320,"South Normanton West",E10000007
E05003321,Tibshelf,E10000007
E05003322,Whitwell,E10000007
E05003323,"Barrow Hill and New Whittington",E10000007
E05003324,"Brimington North",E10000007
E05003325,"Brimington South",E10000007
E05003326,Brockwell,E10000007
E05003327,Dunston,E10000007
E05003328,Hasland,E10000007
E05003329,"Hollingwood and Inkersall",E10000007
E05003330,Holmebrook,E10000007
E05003331,Linacre,E10000007
E05003332,"Loundsley Green",E10000007
E05003333,"Lowgates and Woodthorpe",E10000007
E05003334,"Middlecroft and Poolsbrook",E10000007
E05003335,Moor,E10000007
E05003336,"Old Whittington",E10000007
E05003337,Rother,E10000007
E05003338,"St Helen's",E10000007
E05003339,"St Leonard's",E10000007
E05003340,Walton,E10000007
E05003341,West,E10000007
E05003342,"Ashbourne North",E10000007
E05003343,"Ashbourne South",E10000007
E05003344,Bakewell,E10000007
E05003345,Bradwell,E10000007
E05003346,Brailsford,E10000007
E05003347,Calver,E10000007
E05003348,"Carsington Water",E10000007
E05003349,Chatsworth,E10000007
E05003350,"Clifton and Bradley",E10000007
E05003351,"Darley Dale",E10000007
E05003352,"Dovedale and Parwich",E10000007
E05003353,"Doveridge and Sudbury",E10000007
E05003354,"Hartington and Taddington",E10000007
E05003355,"Hathersage and Eyam",E10000007
E05003356,Hulland,E10000007
E05003357,"Lathkill and Bradford",E10000007
E05003358,"Litton and Longstone",E10000007
E05003359,Masson,E10000007
E05003360,"Matlock All Saints",E10000007
E05003361,"Matlock St Giles",E10000007
E05003362,Norbury,E10000007
E05003363,Stanton,E10000007
E05003364,Tideswell,E10000007
E05003365,"Winster and South Darley",E10000007
E05003366,Wirksworth,E10000007
E05003367,Abbotsford,E10000007
E05003368,Breaston,E10000007
E05003369,Cotmanhay,E10000007
E05003370,"Derby Road East",E10000007
E05003371,"Derby Road West",E10000007
E05003372,Draycott,E10000007
E05003373,"Hallam Fields",E10000007
E05003374,"Ilkeston Central",E10000007
E05003375,"Ilkeston North",E10000007
E05003376,"Kirk Hallam",E10000007
E05003377,"Little Eaton and Breadsall",E10000007
E05003378,"Little Hallam",E10000007
E05003379,"Long Eaton Central",E10000007
E05003380,"Nottingham Road",E10000007
E05003381,"Ockbrook And Borrowash",E10000007
E05003382,"Old Park",E10000007
E05003383,"Sandiacre North",E10000007
E05003384,"Sandiacre South",E10000007
E05003385,Sawley,E10000007
E05003386,Stanley,E10000007
E05003387,"West Hallam and Dale Abbey",E10000007
E05003388,Wilsthorpe,E10000007
E05003389,Barms,E10000007
E05003390,Blackbrook,E10000007
E05003391,Burbage,E10000007
E05003392,"Buxton Central",E10000007
E05003393,"Chapel East",E10000007
E05003394,"Chapel West",E10000007
E05003395,Corbar,E10000007
E05003396,"Cote Heath",E10000007
E05003397,Dinting,E10000007
E05003398,Gamesley,E10000007
E05003399,"Hadfield North",E10000007
E05003400,"Hadfield South",E10000007
E05003401,Hayfield,E10000007
E05003402,"Hope Valley",E10000007
E05003403,"Howard Town",E10000007
E05003404,"Limestone Peak",E10000007
E05003405,"New Mills East",E10000007
E05003406,"New Mills West",E10000007
E05003407,"Old Glossop",E10000007
E05003408,Padfield,E10000007
E05003409,"St John's",E10000007
E05003410,Sett,E10000007
E05003411,Simmondley,E10000007
E05003412,"Stone Bench",E10000007
E05003413,Temple,E10000007
E05003414,Tintwistle,E10000007
E05003415,"Whaley Bridge",E10000007
E05003416,Whitfield,E10000007
E05003417,Ashover,E10000007
E05003418,"Barlow and Holmesfield",E10000007
E05003419,"Brampton and Walton",E10000007
E05003420,"Clay Cross North",E10000007
E05003421,"Clay Cross South",E10000007
E05003422,"Coal Aston",E10000007
E05003423,"Dronfield North",E10000007
E05003424,"Dronfield South",E10000007
E05003425,"Dronfield Woodhouse",E10000007
E05003426,"Eckington North",E10000007
E05003427,"Eckington South",E10000007
E05003428,"Gosforth Valley",E10000007
E05003429,Grassmoor,E10000007
E05003430,"Holmewood and Heath",E10000007
E05003431,"Killamarsh East",E10000007
E05003432,"Killamarsh West",E10000007
E05003433,"North Wingfield Central",E10000007
E05003434,"Pilsley and Morton",E10000007
E05003435,Renishaw,E10000007
E05003436,"Ridgeway and Marsh Lane",E10000007
E05003437,Shirland,E10000007
E05003438,Sutton,E10000007
E05003439,Tupton,E10000007
E05003440,Unstone,E10000007
E05003441,Wingerworth,E10000007
E05008809,Aston,E10000007
E05008810,"Church Gresley",E10000007
E05008811,Etwall,E10000007
E05008812,Hatton,E10000007
E05008813,Hilton,E10000007
E05008814,Linton,E10000007
E05008815,Melbourne,E10000007
E05008816,Midway,E10000007
E05008817,"Newhall and Stanton",E10000007
E05008818,Repton,E10000007
E05008819,Seales,E10000007
E05008820,Stenson,E10000007
E05008821,Swadlincote,E10000007
E05008822,"Willington and Findern",E10000007
E05008823,Woodville,E10000007
E05005408,"Blaby South",E10000018
E05005409,"Cosby with South Whetstone",E10000018
E05005410,Countesthorpe,E10000018
E05005411,"Croft Hill",E10000018
E05005412,Ellis,E10000018
E05005413,"Enderby and St John's",E10000018
E05005414,Fairestone,E10000018
E05005415,Forest,E10000018
E05005416,Millfield,E10000018
E05005417,Muxloe,E10000018
E05005418,"Narborough and Littlethorpe",E10000018
E05005419,Normanton,E10000018
E05005420,"North Whetstone",E10000018
E05005421,Pastures,E10000018
E05005422,"Ravenhurst and Fosse",E10000018
E05005423,Saxondale,E10000018
E05005424,"Stanton and Flamville",E10000018
E05005425,Winstanley,E10000018
E05005426,Anstey,E10000018
E05005427,"Barrow and Sileby West",E10000018
E05005428,"Birstall Wanlip",E10000018
E05005429,"Birstall Watermead",E10000018
E05005430,"East Goscote",E10000018
E05005431,"Forest Bradgate",E10000018
E05005432,"Loughborough Ashby",E10000018
E05005433,"Loughborough Dishley and Hathern",E10000018
E05005434,"Loughborough Garendon",E10000018
E05005435,"Loughborough Hastings",E10000018
E05005436,"Loughborough Lemyngton",E10000018
E05005437,"Loughborough Nanpantan",E10000018
E05005438,"Loughborough Outwoods",E10000018
E05005439,"Loughborough Shelthorpe",E10000018
E05005440,"Loughborough Southfields",E10000018
E05005441,"Loughborough Storer",E10000018
E05005442,Mountsorrel,E10000018
E05005443,Queniborough,E10000018
E05005444,"Quorn and Mountsorrel Castle",E10000018
E05005445,"Rothley and Thurcaston",E10000018
E05005446,"Shepshed East",E10000018
E05005447,"Shepshed West",E10000018
E05005448,Sileby,E10000018
E05005449,"Syston East",E10000018
E05005450,"Syston West",E10000018
E05005451,"The Wolds",E10000018
E05005452,Thurmaston,E10000018
E05005453,"Wreake Villages",E10000018
E05005454,Billesdon,E10000018
E05005455,Bosworth,E10000018
E05005456,"Broughton Astley-Astley",E10000018
E05005457,"Broughton Astley-Broughton",E10000018
E05005458,"Broughton Astley-Primethorpe",E10000018
E05005459,"Broughton Astley-Sutton",E10000018
E05005460,Dunton,E10000018
E05005461,Fleckney,E10000018
E05005462,Glen,E10000018
E05005463,Kibworth,E10000018
E05005464,Lubenham,E10000018
E05005465,"Lutterworth Brookfield",E10000018
E05005466,"Lutterworth Orchard",E10000018
E05005467,"Lutterworth Springs",E10000018
E05005468,"Lutterworth Swift",E10000018
E05005469,"Market Harborough-Great Bowden and Arden",E10000018
E05005470,"Market Harborough-Little Bowden",E10000018
E05005471,"Market Harborough-Logan",E10000018
E05005472,"Market Harborough-Welland",E10000018
E05005473,Misterton,E10000018
E05005474,Nevill,E10000018
E05005475,Peatling,E10000018
E05005476,"Thurnby and Houghton",E10000018
E05005477,Tilton,E10000018
E05005478,Ullesthorpe,E10000018
E05005479,Ambien,E10000018
E05005480,"Barlestone, Nailstone and Osbaston",E10000018
E05005481,Barwell,E10000018
E05005482,"Burbage St Catherines and Lash Hill",E10000018
E05005483,"Burbage Sketchley and Stretton",E10000018
E05005484,"Cadeby, Carlton and Market Bosworth with Shackerstone",E10000018
E05005485,"Earl Shilton",E10000018
E05005486,Groby,E10000018
E05005487,"Hinckley Castle",E10000018
E05005488,"Hinckley Clarendon",E10000018
E05005489,"Hinckley De Montfort",E10000018
E05005490,"Hinckley Trinity",E10000018
E05005491,"Markfield, Stanton and Fieldhead",E10000018
E05005492,"Newbold Verdon with Desford and Peckleton",E10000018
E05005493,"Ratby, Bagworth and Thornton",E10000018
E05005494,"Twycross and Witherley with Sheepy",E10000018
E05005495,Asfordby,E10000018
E05005496,Bottesford,E10000018
E05005497,"Croxton Kerrial",E10000018
E05005498,Frisby-on-the-Wreake,E10000018
E05005499,Gaddesby,E10000018
E05005500,"Long Clawson and Stathern",E10000018
E05005501,"Melton Craven",E10000018
E05005502,"Melton Dorian",E10000018
E05005503,"Melton Egerton",E10000018
E05005504,"Melton Newport",E10000018
E05005505,"Melton Sysonby",E10000018
E05005506,"Melton Warwick",E10000018
E05005507,"Old Dalby",E10000018
E05005508,Somerby,E10000018
E05005509,Waltham-on-the-Wolds,E10000018
E05005510,Wymondham,E10000018
E05005511,Appleby,E10000018
E05005512,"Ashby Castle",E10000018
E05005513,"Ashby Holywell",E10000018
E05005514,"Ashby Ivanhoe",E10000018
E05005515,Bardon,E10000018
E05005516,Breedon,E10000018
E05005517,"Castle Donington",E10000018
E05005518,Coalville,E10000018
E05005519,Greenhill,E10000018
E05005520,Hugglescote,E10000018
E05005521,"Ibstock and Heather",E10000018
E05005522,"Kegworth and Whatton",E10000018
E05005523,Measham,E10000018
E05005524,Moira,E10000018
E05005525,"Oakthorpe and Donisthorpe",E10000018
E05005526,"Ravenstone and Packington",E10000018
E05005527,Snibston,E10000018
E05005528,Thringstone,E10000018
E05005529,Valley,E10000018
E05005530,Whitwick,E10000018
E05005531,"Oadby Brocks Hill",E10000018
E05005532,"Oadby Grange",E10000018
E05005533,"Oadby St Peter's",E10000018
E05005534,"Oadby Uplands",E10000018
E05005535,"Oadby Woodlands",E10000018
E05005536,"South Wigston",E10000018
E05005537,"Wigston All Saints",E10000018
E05005538,"Wigston Fields",E10000018
E05005539,"Wigston Meadowcourt",E10000018
E05005540,"Wigston St Wolstan's",E10000018
E05005541,Central,E10000019
E05005542,Coastal,E10000019
E05005543,Fenside,E10000019
E05005544,Fishtoft,E10000019
E05005545,"Five Village",E10000019
E05005546,"Frampton and Holme",E10000019
E05005547,Kirton,E10000019
E05005548,North,E10000019
E05005549,"Old Leake and Wrangle",E10000019
E05005550,Pilgrim,E10000019
E05005551,Skirbeck,E10000019
E05005552,South,E10000019
E05005553,"Staniland South",E10000019
E05005554,"Staniland North",E10000019
E05005555,"Swineshead and Holland Fen",E10000019
E05005556,West,E10000019
E05005557,Witham,E10000019
E05005558,Wyberton,E10000019
E05005559,Alford,E10000019
E05005560,Binbrook,E10000019
E05005561,"Burgh le Marsh",E10000019
E05005562,"Chapel St Leonards",E10000019
E05005563,"Coningsby and Tattershall",E10000019
E05005564,Croft,E10000019
E05005565,Frithville,E10000019
E05005566,Grimoldby,E10000019
E05005567,"Halton Holegate",E10000019
E05005568,"Holton le Clay",E10000019
E05005569,Horncastle,E10000019
E05005570,Hundleby,E10000019
E05005571,Ingoldmells,E10000019
E05005572,Legbourne,E10000019
E05005573,Ludford,E10000019
E05005574,"Mablethorpe Central",E10000019
E05005575,"Mablethorpe East",E10000019
E05005576,"Mablethorpe North",E10000019
E05005577,"Mareham le Fen",E10000019
E05005578,Marshchapel,E10000019
E05005579,"North Holme",E10000019
E05005580,"North Somercotes",E10000019
E05005581,"North Thoresby",E10000019
E05005582,Priory,E10000019
E05005583,Roughton,E10000019
E05005584,"St Clement's",E10000019
E05005585,"St James'",E10000019
E05005586,"St Margaret's",E10000019
E05005587,"St Mary's",E10000019
E05005588,"St Michael's",E10000019
E05005589,Scarbrough,E10000019
E05005590,Seacroft,E10000019
E05005591,Sibsey,E10000019
E05005592,"Skidbrooke with Saltfleet Haven",E10000019
E05005593,Spilsby,E10000019
E05005594,Stickney,E10000019
E05005595,"Sutton on Sea North",E10000019
E05005596,"Sutton on Sea South",E10000019
E05005597,Tetford,E10000019
E05005598,Tetney,E10000019
E05005599,Trinity,E10000019
E05005600,"Trusthorpe and Mablethorpe South",E10000019
E05005601,"Wainfleet and Friskney",E10000019
E05005602,"Willoughby with Sloothby",E10000019
E05005603,Winthorpe,E10000019
E05005604,"Withern with Stain",E10000019
E05005605,"Woodhall Spa",E10000019
E05005606,Wragby,E10000019
E05005607,Abbey,E10000019
E05005608,Birchwood,E10000019
E05005609,Boultham,E10000019
E05005610,Bracebridge,E10000019
E05005611,Carholme,E10000019
E05005612,Castle,E10000019
E05005613,Glebe,E10000019
E05005614,Hartsholme,E10000019
E05005615,Minster,E10000019
E05005616,Moorland,E10000019
E05005617,Park,E10000019
E05005618,"Ashby de la Launde and Cranwell",E10000019
E05005619,"Bassingham and Brant Broughton",E10000019
E05005620,"Billinghay, Martin and North Kyme",E10000019
E05005621,"Bracebridge Heath and Waddington East",E10000019
E05005622,Branston,E10000019
E05005623,"Cliff Villages",E10000019
E05005624,"Eagle, Swinderby and Witham St Hughs",E10000019
E05005625,"Heckington Rural",E10000019
E05005626,"Heighington and Washingborough",E10000019
E05005627,"Kirkby la Thorpe and South Kyme",E10000019
E05005628,"Leasingham and Rauceby",E10000019
E05005629,Metheringham,E10000019
E05005630,"North Hykeham Forum",E10000019
E05005631,"North Hykeham Memorial",E10000019
E05005632,"North Hykeham Mill",E10000019
E05005633,"North Hykeham Moor",E10000019
E05005634,"North Hykeham Witham",E10000019
E05005635,Osbournby,E10000019
E05005636,Ruskington,E10000019
E05005637,Skellingthorpe,E10000019
E05005638,"Sleaford Castle",E10000019
E05005639,"Sleaford Holdingham",E10000019
E05005640,"Sleaford Navigation",E10000019
E05005641,"Sleaford Quarrington and Mareham",E10000019
E05005642,"Sleaford Westholme",E10000019
E05005643,"Waddington West",E10000019
E05005644,"Crowland and Deeping St Nicholas",E10000019
E05005645,"Donington, Quadring and Gosberton",E10000019
E05005646,Fleet,E10000019
E05005647,Gedney,E10000019
E05005648,"Holbeach Hurn",E10000019
E05005649,"Holbeach Town",E10000019
E05005650,"Long Sutton",E10000019
E05005651,"Moulton, Weston and Cowbit",E10000019
E05005652,"Pinchbeck and Surfleet",E10000019
E05005653,"Spalding Castle",E10000019
E05005654,"Spalding Monks House",E10000019
E05005655,"Spalding St John's",E10000019
E05005656,"Spalding St Mary's",E10000019
E05005657,"Spalding St Paul's",E10000019
E05005658,"Spalding Wygate",E10000019
E05005659,"Sutton Bridge",E10000019
E05005660,"The Saints",E10000019
E05005661,"Whaplode and Holbeach St John's",E10000019
E05005662,"All Saints",E10000019
E05005663,Aveland,E10000019
E05005664,Barrowby,E10000019
E05005665,Belmont,E10000019
E05005666,"Bourne East",E10000019
E05005667,"Bourne West",E10000019
E05005668,"Deeping St James",E10000019
E05005669,Earlesfield,E10000019
E05005670,Ermine,E10000019
E05005671,Forest,E10000019
E05005672,"Glen Eden",E10000019
E05005673,"Grantham St John's",E10000019
E05005674,"Green Hill",E10000019
E05005675,Greyfriars,E10000019
E05005676,Harrowby,E10000019
E05005677,Heath,E10000019
E05005678,Hillsides,E10000019
E05005679,"Isaac Newton",E10000019
E05005680,Lincrest,E10000019
E05005681,Loveden,E10000019
E05005682,"Market and West Deeping",E10000019
E05005683,Morkery,E10000019
E05005684,Peascliffe,E10000019
E05005685,Ringstone,E10000019
E05005686,"St Anne's",E10000019
E05005687,"St George's",E10000019
E05005688,"St Mary's",E10000019
E05005689,"St Wulfram's",E10000019
